temperature,humidity,soil_moisture,rainfall,soil_type_enc,crop_type_enc,irrigate,litres_eau
35.86596996941665,41.87321196820312,37.72898165213733,14.5022526121862,0,9,1,27.0
37.55086889663352,58.39302716469035,78.92333219877753,18.290109761096456,4,0,1,5.9
32.880813277026,53.36509490843966,44.36147824747256,17.74336401316065,1,9,1,20.6
37.10368629115362,40.0581061392766,76.27721203967519,26.176573552676462,4,2,1,6.0
39.23436493869801,37.333681580965276,10.757605556447817,38.86949470360909,4,4,1,28.3
33.22232448603774,62.689547903052485,49.93915477117345,25.173204212958293,2,8,1,12.4
35.391888748536154,43.839713397564566,44.398559458148675,8.5941099433388,3,0,1,32.0
42.12464650546862,58.637979426434256,66.93158802497001,48.00825231140222,2,4,0,5.0
30.796735207081497,46.86035644775143,10.643993940096264,40.78298548939657,2,1,1,24.6
43.88583490868345,41.54247602631813,60.062584151611254,49.5018031891432,0,2,0,5.0
31.184328643104855,84.784954186774,12.617803419249,13.625603968014566,4,6,1,39.9
30.947859909416337,84.72689290539273,38.97426158426745,23.841376110707568,2,2,1,21.8
23.891968331874573,88.12858133349482,72.99360746348623,44.180273221416485,4,1,0,5.0
27.23321598323477,52.853721314419786,52.737904762853,18.285802514248502,1,4,0,15.5
27.742006465467867,60.76805352428851,41.8997154212142,5.059315384737206,0,4,1,30.5
32.821750001251374,88.0317872281516,50.422745823111555,7.870574334274577,3,7,1,26.7
24.77927003526619,85.46121813433476,67.17860432401085,17.18605440460472,1,10,0,8.7
43.72901127871421,38.23612031732726,41.79977915561958,2.5896633277077976,4,7,1,32.9
27.3330189555642,39.505009445909124,42.53582067558402,48.44003454197298,1,4,0,5.0
28.28675397623822,36.659297430315306,30.55729754512896,5.611654311329345,0,9,1,36.0
23.89512425256453,64.47911112791832,49.10095488182782,49.74861171361094,3,10,0,5.0
22.953467897111466,61.35592734505961,40.316101438380684,20.98372502163729,3,3,0,15.2
36.174214117553845,46.953437463444594,31.05605962315626,10.595417815675672,4,7,1,32.3
29.15374242095264,82.57144216844026,22.740966281545454,29.49963872663805,0,8,1,20.7
23.16407420013711,50.76137395829602,51.02976620352673,12.565824031779094,3,7,0,18.3
27.211235180161193,87.69813964093929,29.29795171291183,43.93837214415296,4,9,1,11.6
37.32494604195524,30.40424741208425,61.61179217650258,7.220529607754733,0,4,1,22.2
39.845932872186424,48.096464369694644,40.00117592636069,3.7396777841134323,3,4,1,38.0
33.31148442838973,63.295158055026945,50.66045949219885,5.160241914647318,1,5,1,22.5
44.230124643775,44.94985978034303,68.44656507028587,39.01184032070942,1,2,0,5.0
34.65167969777388,58.66106712336572,37.16644580238507,18.320495109854335,2,8,1,25.8
35.88077422433782,30.770410312809776,43.07592864971131,38.77349241160631,4,2,1,14.6
25.10587011847278,59.39965315611228,14.071408482211428,13.855389088292263,3,2,1,35.9
34.53799423860276,46.070295638535015,22.340114529278694,49.27672681813276,3,8,1,16.7
20.59606084528114,46.549070958915095,36.63611742483842,7.263146085185934,2,0,1,27.5
26.414029168085108,72.08918302056668,21.760088632985493,19.261424113470017,3,4,1,30.7
34.11133433373951,69.55428433966051,24.156085005993816,41.06855453145768,4,5,1,16.3
31.92182815021885,71.95229712055135,64.29116611204438,42.28030118156173,3,2,0,5.0
29.953997270237675,77.1372933241038,41.22311388708407,24.17827619602275,4,7,1,14.5
40.80053918186749,51.56981199870866,19.902502923648722,18.39838590016435,4,7,1,34.9
24.828054184851602,58.75926655120087,33.8268860788737,49.101138678295655,0,6,0,5.0
43.48571708323182,31.65258513320175,19.96677869282928,8.06458514573114,1,10,1,45.6
26.94785573244672,30.272085737258504,49.177214709965746,3.786585484702071,4,3,1,25.3
24.744660482866763,89.19399892622957,26.280285724334902,39.886690408459046,0,10,0,13.6
32.517031634871934,79.3584917654274,37.06713605539598,22.27102335236956,4,5,1,25.7
30.21832156021271,70.82792687336561,26.082974187843078,0.18440889780687586,3,10,1,43.6
32.81565850500348,31.880777175050508,79.05838106219177,21.09843955703302,4,3,1,5.0
38.17345925226162,68.37310683453214,15.612598791210825,42.381687107092205,3,1,1,22.6
43.407849585565685,51.85425570948924,25.290741072699213,29.84865485382329,4,6,1,27.5
39.646065194808834,48.63400070527119,70.317437249429,2.6577043188251492,2,1,1,20.2
20.8216999382973,81.84832476488117,73.39229838014944,8.436103680968538,1,8,0,10.3
24.984271435941125,40.35051578477009,12.480353300672652,42.58795624674892,2,1,1,21.4
33.83997516414452,54.981550690380786,45.41794633924121,38.077789077277046,2,3,0,11.0
20.292791311180657,48.84273537167348,42.925374754839325,31.30266682328945,2,1,0,9.1
22.552066417197008,60.63067871365419,53.74560818342317,10.008531857786663,1,2,0,17.6
26.89493761714741,79.37940930051707,58.890236905186775,31.990088068179123,0,2,0,5.0
25.595994851715076,52.64432526675756,21.879826817845057,23.38003658694159,4,6,1,25.8
28.146780759794133,65.48594105791616,53.68185475285645,45.358321080395875,2,7,0,5.0
24.36456810170187,34.00649509130376,44.6160997223692,22.336646015128142,4,8,1,15.7
37.468333537235694,83.3542718813521,54.57817305517835,20.834741690919838,1,7,0,16.2
23.25012185883427,54.907862924691074,35.2378567039408,38.68006019399638,1,9,0,8.2
31.589064089179246,74.51528813099495,43.84529999585116,16.849487362900405,3,5,0,22.5
33.982081654733975,39.33752766205745,51.257353112036064,25.946506379301397,0,5,1,10.8
36.29105326529506,68.37029649464392,66.51019015157368,6.780822705851297,2,8,1,20.9
33.812223030770475,86.37603939470782,64.42967941201823,30.560733205087054,1,1,0,5.0
24.289898036177632,52.76897914892953,67.72968868835468,26.65493889543201,1,1,0,5.0
44.80781381819525,34.92970500939561,29.73977046610385,12.391996601439592,2,6,1,35.9
34.40435208540879,53.817420770328724,66.19616482897406,16.112875261945874,4,6,1,14.3
38.85551445289517,56.481662042060925,51.231335022101604,26.139732640361814,1,4,0,14.3
20.374309445829557,41.18266922787074,69.64013575130201,2.7296808314793255,0,3,0,13.2
32.87423497108462,39.52702662992466,36.94087245249393,37.053268837960054,2,2,1,12.8
39.929837547948935,88.77927714875582,30.786772190266678,1.5306167653106106,4,1,1,42.2
29.99533248621388,84.91113952150236,20.20191913318247,33.10197914944693,3,6,1,21.4
25.85344346990362,55.976810988751716,18.603500410846884,49.66396352120942,2,7,1,14.6
30.439738586225417,68.37904186583259,14.535795842414263,22.873260379108938,1,0,1,34.8
34.11382470021951,89.18681248488753,10.611325656348278,4.846201437454645,2,4,1,47.9
26.210231829419094,79.67631021289131,61.341110707110126,5.13680927139995,1,3,0,19.9
30.78398065302372,35.62689646482874,69.7887804120785,39.92992624490303,1,1,1,5.0
39.05597524802325,32.849763589616934,20.452159898168652,21.319934855861028,4,1,1,36.0
26.712899765545412,64.03204761207829,29.05225755709025,9.280632839516063,2,2,1,29.3
22.667420842963416,57.48673616006079,22.248914241390604,49.3100541763171,0,5,0,13.3
27.57830988062905,70.04723590227127,39.38974497570851,28.314467929211773,4,10,1,16.2
36.33356750167911,68.5485414544348,23.23289315486752,3.456297864086766,3,1,1,41.9
24.77330063235637,72.62493975358603,73.61872541819602,2.122067128235139,3,0,0,12.1
31.983515807348674,76.45534451975166,10.533472277451112,0.651213976160453,3,4,1,47.8
29.284042935949394,33.74019895707185,49.74146212244794,3.054371843938497,2,10,1,27.3
38.531269499491444,82.34266276881809,58.21901765589783,16.72046435022493,4,8,1,21.3
32.67739745496637,46.527602107245094,35.749978942203775,23.511100759502263,4,8,1,21.9
20.740265419849763,34.0589332390355,35.84706609753049,5.059773043834214,0,0,1,29.2
26.257618809835584,72.73525113335964,63.514296650198084,16.84458866585581,0,0,0,11.5
29.10981956147156,31.9535144882016,50.303158533667464,20.227349896806672,0,10,1,13.6
30.620667641352433,49.38399402168136,53.63365714120799,35.03452410956905,2,7,1,7.3
30.14092966429341,84.559672088032,63.735086375419506,12.02517441160696,4,8,1,14.2
43.22099768975135,52.32713724978272,31.149545922356904,5.73090862460946,0,10,1,37.5
21.201464885650342,72.19621810874543,44.69142037380891,29.11565658131729,0,1,0,13.2
29.706678733774037,38.47403646665636,70.31346522505908,4.081297694143404,3,2,0,14.3
27.72388548737256,81.95794345210174,32.96898874175175,13.253610280924732,4,4,1,25.6
20.55582376816615,35.67303773128361,74.25090678804375,47.9302506799565,1,8,0,5.0
28.628359192435454,48.09319149467376,49.5641880182294,32.74087451495497,4,1,1,8.3
41.68651522163178,82.59980020104165,69.83300039180966,20.78471798385941,2,8,0,10.5
33.37554594817554,39.92315521866793,61.11977135919561,44.68310282082742,4,4,0,5.0
39.29184096506421,88.34896212342647,40.870725228984895,3.7823546680160636,3,1,1,35.2
25.993677061812562,48.648945409008874,13.560584146577302,15.757096890215122,3,0,1,36.5
40.46171298648377,61.69763284664978,29.712614304289353,45.85500695510934,3,2,1,13.6
22.519853106122554,88.64816679058163,66.93596861875562,0.8164741348119453,1,1,0,15.9
43.535010590444934,34.96244932584967,45.53983391401107,20.89144003323741,1,10,1,26.1
26.448509775532628,65.63054154833067,54.97566026093367,29.86258769177752,0,10,0,8.8
33.604802763468996,61.4593075487132,56.16666756914883,0.6308049506022484,3,5,1,23.3
30.833151430653054,61.198234706625236,32.89438044357401,39.24180097112015,3,7,1,10.6
30.731316927370635,55.17414956290524,44.87719235119065,28.18624338040538,1,5,1,14.8
20.522814355253367,35.55369788381093,28.40089441950211,9.139209988922214,1,0,1,29.9
29.416245383274614,64.49783285800302,32.11960995687595,12.46928955556253,4,2,1,33.0
29.23303756982853,85.3381887140261,59.142649423567356,2.667544852593029,4,0,1,24.0
34.68236599480455,81.91043371744527,54.361405260544025,6.459245008564557,4,7,1,21.9
26.419651267111004,39.06015636374994,30.518038279122216,12.620906010705962,4,3,1,30.1
31.319078118947807,56.364995310204776,45.11535146670672,29.281971646214473,2,4,0,14.3
33.13910142389149,69.33299335429987,53.376279157582346,43.14977276192337,1,9,0,5.0
43.505223990000275,84.41265221983531,65.39925893763584,26.472291443905394,0,3,0,11.3
38.943807477862045,70.18986195575269,70.41893452635722,33.95610928153963,2,1,0,5.0
21.255314041281245,60.04392625672513,78.48178002156708,6.376998500046755,1,5,0,5.6
42.33397324785179,41.9909145861491,61.43812484125144,6.11082367642663,2,2,1,26.3
44.359758185921606,72.09315709338597,30.199834852334163,12.523876292787728,0,6,1,35.3
25.435615021857696,35.39746260639794,71.47542293144606,49.74179890987764,1,2,0,5.0
35.81033294560484,65.8942455855618,44.36449446945119,9.464776663096819,1,0,1,28.4
24.772609975985397,67.22698445108406,41.647466100633174,9.626682251356927,2,1,1,28.0
25.236195829401606,83.26496892980424,24.53105433170446,2.975394041945867,4,2,1,36.7
36.36953811815398,85.31337252866845,36.05336453220881,40.355428258433015,4,6,1,10.4
21.99023111793547,79.89586344914602,24.719029590174785,28.1246880388477,0,5,1,23.6
34.72159235960111,52.76375882557086,72.37540826801316,49.7077694218248,3,1,0,5.0
26.522331274344182,56.07580547493143,67.44567042808423,32.55275791518854,4,6,0,5.0
27.49405270369781,46.543648459684654,28.72623133614225,6.386336458570802,1,0,1,36.8
41.69935468554814,51.094928602784215,67.06905744767877,30.696099858524185,2,6,0,5.0
33.69048083916942,83.61426139890516,25.412664539140383,40.252040988379015,1,7,1,20.1
40.64916358075677,89.11845600453304,28.735097945406995,48.87681168155897,2,7,1,14.4
37.69673239358004,71.90324842259929,23.271407035839456,4.611327795189807,0,6,1,40.6
40.346599007040766,32.78829747450846,22.688393796402714,16.253989602178326,1,4,1,39.2
24.792332104791758,49.916037330658014,11.353006383864606,22.339198002677417,0,1,1,31.9
43.308424391057414,61.01804908936962,44.98785797531713,49.12824494718633,2,8,0,6.9
36.01299330830702,76.92793354376138,37.16499394235721,28.081932250459236,2,7,1,24.4
22.36780591363871,40.61287097876932,53.40425960618475,39.72624548041224,2,2,0,5.0
31.23173957048892,81.59762849762264,37.56866553671735,5.200050029581238,3,5,1,30.1
31.82478055888042,69.20952962569109,79.65652000673448,32.51070055898451,3,0,0,5.0
38.1660011027885,68.58775588075332,69.96764817900524,25.643599926367926,4,3,1,6.5
34.79827609581504,62.081288948317244,77.33882834150876,3.7272235568766856,1,10,1,9.3
25.702259534271324,85.65592856323195,77.70652863156081,25.92104693848718,1,9,0,5.0
20.67682676541857,31.537563138298964,40.06230434553295,27.85504566492599,3,10,0,13.5
31.675107297183025,57.535218991585026,28.782948171245767,33.425381089174614,4,8,1,19.3
43.66470920890284,45.60170253689198,11.461937296213943,29.428130061952594,3,7,1,35.1
43.65244082498826,35.29159538535386,13.960530874421437,41.379540262264385,0,8,1,28.3
24.86978783841127,65.95914236210504,47.90464815956153,20.38687373466684,0,5,0,16.3
27.620593546602347,67.97347864446826,69.28127266583319,17.720405760469742,4,1,0,8.4
38.7991478352713,35.812683462028126,17.764274275193017,7.205527236234799,2,0,1,40.8
27.194131165092482,66.52443168281937,34.306624941997285,37.84801370083598,0,10,1,11.6
26.24390634899042,43.20372291333899,23.611963103479603,33.91918227155351,4,5,1,19.7
43.335643590133486,86.25064288602522,35.921110999579966,4.989800161555552,0,5,1,34.5
33.85283856664673,39.47982875372581,46.23521295061346,17.24173190511358,4,0,1,21.6
33.6752750470459,73.9921251378645,61.1274391406608,24.533984002341768,3,9,0,10.7
29.938964653109338,81.73486913438663,37.102793050138246,34.92891061470893,1,5,1,16.2
22.52410831127501,53.756971469322096,21.817847517523695,47.98495330732367,1,2,0,12.4
22.881124314437326,74.32544421465545,73.9882735686891,29.59891786285503,0,1,0,5.0
32.021508676902855,34.65620980252328,41.21561099690144,23.281769243290785,4,6,1,19.4
20.641428141879356,62.380165586936826,57.55908832154475,35.66812353226259,3,6,0,5.0
37.01893168939832,59.08267607115926,37.09268609163247,1.9384080361951106,3,2,1,36.0
28.238019613204806,74.79232906053655,78.61927725354575,15.524683669212358,2,1,0,5.0
44.46236476986629,69.60577681103777,67.42061590105692,48.9188307297588,4,0,0,5.0
32.03922134838109,86.70787068715421,24.803515961586832,18.529346227675237,4,0,1,30.6
31.216471676010322,36.83823609486549,75.72078789403236,46.76867169298106,1,0,1,5.0
20.21254767410326,74.13797138265102,28.33423167433712,10.186960657504757,2,4,1,26.9
31.073443497332974,36.09625536733222,70.3968355924682,45.68420282627615,0,4,0,5.0
23.01713810853073,76.33922348790642,51.59831736827153,44.44773745076998,3,7,0,5.0
40.66399560768471,88.31257324889626,38.8229666230709,9.723887319852986,0,1,1,31.0
42.03180462319686,61.526647399149965,61.31024800458436,16.334776969920917,0,1,0,19.7
39.3330724472172,71.49428525042853,12.522864890772599,13.41914746288525,3,1,1,41.8
27.836356185138104,55.18316279851156,46.134124218122636,45.66248267244173,2,9,0,5.6
32.82749267818449,64.70706593982086,63.15793765369026,20.139459002526745,4,0,0,11.4
31.329680862618567,40.4509710282065,73.02230907969513,2.066204261596072,3,1,1,15.8
38.98293503111066,53.83882305042272,41.852903073849504,8.674639556221447,2,4,1,31.1
23.612617620737367,61.72276997122533,73.83898589510217,34.84169989465032,3,9,0,5.0
24.007962622587783,56.35394416139306,24.40741758114786,0.4267968453581572,4,10,1,38.2
34.23156268717872,35.94031153033489,65.44101020639262,45.3209256724882,4,8,1,5.0
26.111135341900802,81.1495809445787,53.15936290025525,45.389585501459266,4,9,0,5.0
40.95562340673417,63.54330970006271,44.641673177414035,45.51622996145683,2,3,0,10.0
38.232467546813595,88.83398919059849,67.29143726647985,42.385227321395604,0,10,0,5.0
35.933771516184386,45.54117945205496,73.45364103836401,23.09906972234114,3,1,1,5.0
31.152485706156256,39.24550034804993,79.96360922299237,17.061806090073016,4,7,1,5.0
39.871446664863484,43.180292848484136,55.2990637729385,14.398389988027105,2,0,1,19.7
39.95004760297039,33.240025235154945,52.043909982665156,35.36088610213616,4,7,1,11.3
43.29066213304597,85.99363224097384,44.82397896492646,24.30394157873708,0,3,1,24.4
36.023577146771316,40.094311455271324,41.216427819402064,2.4832067879610453,1,7,1,34.9
25.964971248661463,32.37987147441801,31.86460610836514,18.346034379481786,3,4,1,27.6
27.863883683523916,56.076031942940126,76.69973009311961,16.566877234493234,1,0,0,5.0
43.58441523135025,40.60306956833841,59.18244134148727,44.82576105139609,1,7,1,5.0
31.685780586694985,45.73844516139579,48.882445908721714,7.514159445763768,4,1,1,27.3
38.91951151931778,74.86506426655964,64.87040886689454,4.712265633546664,4,3,1,22.4
36.352908990180715,68.45318438885033,10.218225235740555,1.090998405322302,4,5,1,51.8
31.889435467996062,36.791810608010245,22.312393905554842,40.18474233870049,0,8,1,15.9
21.754911910857096,35.57187311817739,12.665100049569954,33.58887746198555,2,5,0,20.5
39.88680105981517,49.982587858044894,31.598614133687253,37.41449682794865,4,1,1,18.7
42.91336511442269,82.96690496592527,22.503169027841885,19.42756381374689,1,1,1,34.8
27.84559644708652,69.14980911806069,32.709869028061114,37.38590273776115,1,9,0,14.7
27.130860161894343,49.484080709171366,45.79966206913441,6.15192894329123,2,6,1,25.3
23.898738892541605,67.74971249338542,71.37530887826529,31.613031241055563,4,1,0,5.0
39.44959286284305,43.10567506414164,15.903050764720668,10.175759692997143,4,8,1,42.5
26.528496028638582,42.52874185410745,38.74499477290683,15.809690961609435,4,10,1,26.6
29.677594903941767,67.92915034013745,44.535792998541346,7.15245687025472,2,3,1,29.3
